agent,sample,time_s,x_m,y_m,yaw_rad_unwrapped,yaw_deg_unwrapped,fd_vx_mps,fd_vy_mps,fd_speed_mps,fd_omega_radps,fd_ax_mps2,fd_ay_mps2,fd_acceleration_mps2,fd_alpha_radps2
0,0,0.0,0.5,0.8,0.0,0.0,0.7999999999999989,-2.6645352591003757e-15,0.7999999999999989,0.0,2.1316282072803006e-14,8.881784197001252e-14,9.133998540407931e-14,0.0
0,1,0.05,0.54,0.8,0.0,0.0,0.7999999999999998,0.0,0.7999999999999998,0.0,8.881784197001252e-15,1.7763568394002498e-14,1.986027322597818e-14,0.0
0,2,0.1,0.58,0.8,0.0,0.0,0.7999999999999998,-8.881784197001252e-16,0.7999999999999998,0.0,7.993605777301127e-15,-4.930380657631322e-30,7.993605777301127e-15,0.0
0,3,0.15000000000000002,0.6200000000000001,0.8,0.0,0.0,0.8000000000000007,0.0,0.8000000000000007,0.0,7.105427357601002e-15,8.881784197001248e-15,1.137423353269335e-14,0.0
0,4,0.2,0.66,0.8,0.0,0.0,0.8000000000000007,0.0,0.8000000000000007,0.0,0.0,1.776356839400251e-14,1.776356839400251e-14,0.0
0,5,0.25,0.7000000000000001,0.8,0.0,0.0,0.8000000000000007,1.7763568394002505e-15,0.8000000000000007,0.0,-7.993605777301127e-15,-1.776356839400244e-14,1.9479273482635446e-14,0.0
0,6,0.30000000000000004,0.7400000000000001,0.8,0.0,0.0,0.7999999999999998,-1.7763568394002505e-15,0.7999999999999998,0.0,-1.7763568394002505e-14,-1.776356839400244e-14,2.5121479338940358e-14,0.0
0,7,0.35000000000000003,0.7800000000000001,0.8,0.0,0.0,0.7999999999999989,0.0,0.7999999999999989,0.0,-9.769962616701378e-15,1.776356839400251e-14,2.0273049391252105e-14,0.0
0,8,0.4,0.82,0.8,0.0,0.0,0.7999999999999989,0.0,0.7999999999999989,0.0,1.865174681370263e-14,0.0,1.865174681370263e-14,0.0
0,9,0.45,0.86,0.8,0.0,0.0,0.8000000000000007,0.0,0.8000000000000007,0.0,-2.9999999999999725,1.776356839400251e-14,2.9999999999999725,0.0
0,10,0.5,0.9,0.8,0.0,0.0,0.5000000000000018,1.7763568394002505e-15,0.5000000000000018,0.0,-6.000000000000029,3.944304526105056e-29,6.000000000000029,0.0
